Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,TotalSpend,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,52,3,211,1,0,-2.151125387674033,1.1816706222053293
Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,59,0,127,0,0,0.06517958925317197,-0.18855920350319735
Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,72,2,459,1,0,-0.4962041819882503,1.8441498001106897
Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,56,1,460,1,0,0.13435126108602985,0.5684338087445189
2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,53,1,429,2,0,-0.3939699826770017,-0.4464359380146369
Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,1,89,0,0,-1.207287015555745,-1.814727404003411
PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,73,1,1021,1,0,0.7894146748931475,1.3499025314169297
Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,76,0,1381,3,0,2.02998442575555,0.5926958952087055
Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,67,1,306,2,0,-0.30094581089944644,0.3270920544689454
Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,47,3,18,1,0,-1.8415590348187536,0.5400786332365839
Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,48,1,162,2,0,-0.5223784068941049,-0.9895825972229305
Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,70,0,1231,3,0,2.073211670736706,0.7776388806377204
Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,67,3,13,2,0,-2.3443850203070253,1.2719761769825917
PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,80,0,1706,3,0,2.4419956418950663,0.9810077776783295
Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,41,1,121,0,0,-1.37609676242357,-0.817090375733415
PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,50,0,1293,3,0,1.7822980465424905,-1.2224018519724351
PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,52,1,1608,3,-1,3.458589333186371,0.9002743028803416
Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,59,3,88,1,0,-2.0300553314243315,1.6173132281870022
Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,72,0,421,2,0,0.8085519941039443,0.43543823634325035
Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,66,0,259,1,0,0.34099016946313115,0.3036113111684404
Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,37,0,1117,3,0,1.298700688530009,-1.8191312117821659
Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,68,2,89,1,0,-1.7059837009924081,1.594341997765322
Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,60,2,36,1,0,-1.6760273842548445,0.8184338823016083
Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,43,1,57,0,0,-1.297462632592908,-0.7695038523996859
Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,55,2,148,2,0,-1.2186113922918074,0.03823706471654659
PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,66,2,93,2,0,-1.0904545989723722,0.9646622647015453
Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,58,1,119,1,0,-0.5316665375910923,0.43181314907878515
PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,50,1,1835,3,0,1.8763176177408827,-0.15859675020459835
PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,77,0,1318,3,0,2.3222483915314887,1.4441929225506083
PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,55,2,45,1,0,-1.5862854758394442,0.8188892469732866
Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,66,3,10,1,0,-2.161216748257665,2.207349337507848
2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,74,0,978,3,0,1.7986476480456193,0.8493562878617574
PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,49,1,191,1,0,-0.5562170183153292,-0.16681832254759088
2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,37,1,57,0,0,-1.6507348820119665,-1.2843121519812803
Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,79,0,1033,3,0,1.63196400253971,0.897718808925661
Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,41,1,66,0,0,-1.2768345495842597,-1.5164409676061228
Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,64,0,43,0,0,-0.47059758344188096,0.1750595353596014
Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,42,1,50,0,0,-1.4009518768152982,-1.191006349543365
PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,55,1,39,0,0,-1.1124175343721672,-0.04794314459015407
Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,1,608,2,0,0.20877831137498817,0.13413842245748855
Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,49,0,1581,3,0,2.077661260902981,-1.2440141361852604
PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,2,68,2,0,-1.3508449475219355,0.5211411741657455
Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,1,80,0,0,-1.3258498487689083,-0.7707306435628312
PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,36,0,1282,3,0,1.4730346165362418,-1.3721066988719122
2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,125,1,65,1,-1,-0.2618646872448405,5.282578852788231
Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,37,1,91,0,0,-1.0826402001674387,-0.9779650569768757
Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,52,2,315,2,0,-1.0495164935301369,0.16925640917453483
Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,48,2,31,2,0,-1.8585670065170243,-0.3811995792984087
Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,45,0,834,3,0,1.1474659185615361,-0.8979456139399014
Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,71,0,1600,3,0,2.473838796330877,1.0256501187330718
Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,71,0,1270,3,0,2.267921595151836,0.45192059762258163
PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,52,2,263,1,0,-1.1987201630498736,0.5693555442440322
Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,73,1,535,1,0,0.460398024774845,1.333307120835034
Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,57,0,1295,3,0,1.9050720005565462,-0.20895188945968704
Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,47,1,1150,3,0,0.7248260840812454,-0.40933128408110897
PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,48,0,1240,3,0,2.367373524405518,-0.733702655836358
PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,60,2,38,1,0,-1.5036926071795538,1.0044736652136192
Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,41,0,35,0,0,-0.9449793122945497,-2.2567595502032685
Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,37,1,53,0,0,-1.3407859119073633,-1.0879789882373072
Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,62,2,293,1,0,-1.025638812432313,0.9792129678401551
Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,1,65,1,0,-0.7459198080431131,0.6741039179184863
Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,71,1,1804,3,0,1.6791771240936224,0.8328542514237885
Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,69,1,241,2,0,-0.43925796639648057,0.5128870524559471
Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,71,0,1101,3,0,1.8827799653684307,0.3752157684359512
PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,57,2,264,1,0,-1.2062019529679275,0.7969047612381991
Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,51,2,541,2,0,-0.941546547234212,-0.10405741533244527
Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,40,0,1198,3,0,1.5124516873200242,-1.3822011853436587
Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,48,1,482,0,0,-0.4952964478710658,-0.32384338411062774
2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,3,17,2,0,-2.0372331736790947,0.02022353828860233
Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,77,0,1615,3,0,2.6381343480077746,1.463670369835389
Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,71,1,285,2,0,-0.406037733301859,0.7734684102090827
Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,45,1,1135,3,0,0.8220988210084328,-0.6620736422604747
2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,37,1,114,0,0,-0.9099634774199511,-0.9368025945809643
Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,56,0,1047,3,0,1.54879299027562,-0.34180163441779865
PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,55,2,714,2,0,0.0205528963295751,0.20474544185126187
PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,45,1,185,0,0,-1.0987169836719437,-0.9536213666164277
Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,63,1,1245,3,0,0.9903542460849302,0.4731136590632892
Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,47,1,189,0,0,-0.8097894990312307,-0.7191202261146717
Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,576,1,0,-0.15182084014054,-0.13894564385657232
Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,73,1,1103,2,0,0.6505202940097108,0.9896695754609899
PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,53,0,1753,3,0,2.4481608679527547,-0.34615544568405665
PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,39,1,17,0,0,-1.2518111178702267,-1.1350178301865887
Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,59,2,433,2,0,-1.1827650956665632,0.49244231835890667
2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,63,1,1588,3,0,1.773671903553289,0.23225889636795077
Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,54,1,22,0,0,-0.9933560780585361,-0.057778418912041545
Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,74,0,19,2,0,-0.7098707599959415,0.3674252037185701
PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,60,1,1117,1,0,0.804439156962928,0.7614809160822711
2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,50,1,69,0,0,-1.3698435611651196,-0.606061214643295
Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,43,1,23,0,0,-1.4570295396755004,-1.1208815261687688
PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,67,1,605,2,0,0.7193355507030945,0.7993908696412239
Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,52,1,57,0,0,-1.7056330918769274,-0.5106922581214239
2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,132,1,22,2,-1,0.30282617686465263,5.173611355723008
Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,57,0,2088,3,0,2.698808986252292,0.1529072779065824
Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,67,1,1009,1,0,0.8139562105708332,1.3499632772396668
Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,1,26,0,0,-1.3568841426240696,-0.06088970435105905
Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,35,0,1627,3,0,1.9737100390125786,-2.295033073826926
Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,67,1,1102,3,0,0.8128077989879692,0.7274438871768066
PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,61,2,17,2,0,-1.7316879407208754,0.608818653768094
Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,1,1690,3,0,1.7430349943640346,-0.10781041536268006
Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,72,1,1390,3,0,1.5032487114344306,1.5394700946312903
PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,0,2126,3,0,2.3953252210851677,-1.3777316595196383
Master,Together,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,56,1,1531,3,0,1.2568496033409207,0.17609028063740356
Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,50,1,64,0,0,-1.1642532026678454,-0.4483428577064233
Graduation,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,40,1,26,0,0,-1.3367027213966634,-1.2322337904512017
Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,51,0,1112,3,0,2.2663705290485407,-1.0060226468241802
2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,0,210,1,0,-0.3011446076247409,0.4948798926788453
Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,58,2,1148,1,0,0.48059988709426776,1.1405209902049174
PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,51,1,33,0,0,-1.196933642031351,-0.6182809097404206
PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,64,1,1101,3,0,0.835849159217973,0.6397931012255247
Graduation,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,61,1,322,1,0,-0.42379827080322585,0.8031174280413784
Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,61,2,44,1,0,-1.9967296285735954,1.1613963343675764
PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,68,3,17,2,0,-2.087167781004737,1.6478994690558963
Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,46,1,31,0,0,-1.6115714670676669,-0.8241001724069819
PhD,Divorced,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,57,2,845,1,0,0.0014263831781883396,0.7222665626565232
Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,55,1,275,1,0,-0.5799505656277473,0.24802448082150239
PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,47,1,25,0,0,-1.0874626698674101,-0.8962739992663649
Master,Together,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,73,2,275,2,0,-1.0544566303963383,1.3158915700108296
Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,59,2,90,2,0,-1.5225378672244045,0.4997962900929239
Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,62,0,1495,3,0,2.2657321928500798,0.0420357954966393
PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,55,2,184,1,0,-1.4588873913039777,0.6148467849987631
Graduation,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,55,0,981,3,0,1.4727172112242393,-0.8372797319856542
Graduation,Together,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,55,1,67,2,0,-1.3301040055537772,-0.6320709848091639
Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,72,0,1635,3,0,2.2607304809699005,0.5184147405424702
Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,42,1,60,0,0,-1.2424890448318324,-1.4472388006262806
PhD,Together,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,50,1,231,2,0,-0.27572827875869466,-0.8158479213098632
Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,65,2,48,1,0,-1.7094656723054018,1.11478635198835
Graduation,Divorced,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,62,2,99,2,0,-1.5933504273146681,0.7600890072950258
PhD,Together,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,62,1,770,1,0,0.537917480921493,0.896222583044658
Graduation,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,69,0,957,3,0,1.3109266360651977,0.500033889985079
Master,Together,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,44,0,818,3,0,1.3045741443915086,-1.4227384114460906
PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,39,0,925,3,0,1.180162599152548,-1.8180883567190094
Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,57,1,908,1,0,0.5726629333867819,0.3079723597539529
Basic,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,44,1,102,0,0,-1.3434090996090946,-1.0449604495167084
Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,1,576,1,0,-0.15182084014054,-0.13894564385657232
Graduation,Together,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,79,0,317,2,0,0.1880961753686252,0.6990118734360137
PhD,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,51,1,461,1,0,0.07835687380603197,-0.004381545252923657
Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,50,2,37,2,0,-1.529283748494565,-0.21535756067543987
Graduation,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,51,1,70,0,0,-1.1575115302672365,-0.22190127227723008
Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,73,0,930,3,0,1.6577134241478013,0.4890740401150545
Master,Together,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,69,2,859,1,0,-0.2937065790040447,1.8657639687333485
Graduation,Widow,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,59,0,1478,3,0,2.2083976384109527,-0.44969696512810114
Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,76,0,390,1,0,0.18696728559075598,0.8898986846239643
2n Cycle,Together,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,41,0,52,0,0,-0.6094887143008115,-2.1091099767619093
Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,1,137,1,0,-0.854242361691419,0.17152299285390932
Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,45,0,1919,3,0,2.597177973404413,-1.292700699561471
Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,54,2,68,1,0,-2.094228344955377,0.46437795290156875
Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,2,25,2,0,-1.78440655841931,0.27625511444416273
Master,Together,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,73,1,1374,3,0,1.0482098157757513,1.3666278317787512
2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,37,1,32,0,0,-1.238456590270648,-1.7271954169044184
Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,39,1,100,0,0,-0.9781776154498586,-1.3115346900526432
Graduation,Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,43,0,825,3,0,1.087765526385485,-1.3942930026309837
